2212.02672	tex	/home/hex/tayf/research/papers/tmp/src/2212.02672	1	Correlated-photon imaging at 10 volumetric images per second
2212.05466	pdf	/home/hex/tayf/research/papers/tmp/txt/2212.05466.txt	3	Comprehensive Complexity Assessment of Emerging Learned Image Compression on CPU and GPU
2212.05589	tex	/home/hex/tayf/research/papers/tmp/src/2212.05589	3	Learning Neural Volumetric Field for Point Cloud Geometry Compression
2212.07372	tex	/home/hex/tayf/research/papers/tmp/src/2212.07372	3	Image Compression with Product Quantized Masked Image Modeling
2212.10507	tex	/home/hex/tayf/research/papers/tmp/src/2212.10507	1	Accurate holographic light potentials using pixel crosstalk modelling
2212.10674	tex	/home/hex/tayf/research/papers/tmp/src/2212.10674	3	PIM: Video Coding using Perceptual Importance Maps
2212.10897	tex	/home/hex/tayf/research/papers/tmp/src/2212.10897	3	Deterministic-Random Tradeoff of Integrated Sensing and Communications in Gaussian Channels: A Rate-Distortion Perspective
2212.11017	tex	/home/hex/tayf/research/papers/tmp/src/2212.11017	1	Object detection-based inspection of power line insulators: Incipient fault detection in the low data-regime
2212.11278	tex	/home/hex/tayf/research/papers/tmp/src/2212.11278	1	Decision-making and control with diffractive optical networks
2212.12428	tex	/home/hex/tayf/research/papers/tmp/src/2212.12428	1	Multi-scale architecture for fast optical addressing and control of large scale qubit arrays
2212.13824	tex	/home/hex/tayf/research/papers/tmp/src/2212.13824	3	Multi-Realism Image Compression with a Conditional Generator
2301.00245	pdf	/home/hex/tayf/research/papers/tmp/txt/2301.00245.txt	1	Reprogrammable holograms from maskless surface photo-morphing
