2201.00742	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.00742.txt	1	Property unification of inherent amplitude, phase and polarization within a light beam
2201.01586	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.01586.txt	3	Learning True Rate-Distortion-Optimization for End-To-End Image Compression
2201.02420	tex	/home/hex/tayf/research/papers/tmp/src/2201.02420	3	Auto-Weighted Layer Representation Based View Synthesis Distortion Estimation for 3-D Video Coding
2201.02693	tex	/home/hex/tayf/research/papers/tmp/src/2201.02693	3	BottleFit: Learning Compressed Representations in Deep Neural Networks for Effective and Efficient Split Computing
2201.03481	tex	/home/hex/tayf/research/papers/tmp/src/2201.03481	1	Learning Population-level Shape Statistics and Anatomy Segmentation From Images: A Joint Deep Learning Model
2201.07432	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.07432.txt	1	Reconfigurable optical logic operations through scattering media with wavefront shaping
2201.09347	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.09347.txt	1	Metasurface-dressed two-dimensional on-chip waveguide for free-space light field manipulation
2201.10912	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.10912.txt	1	Dynamic wavefront transformer based on a two-degree-of-freedom control system for 6-kHz mechanically actuated beam steering
2201.10929	pdf	/home/hex/tayf/research/papers/tmp/txt/2201.10929.txt	3	Task-Oriented Image Semantic Communication Based on Rate-Distortion Theory
2201.12904	tex	/home/hex/tayf/research/papers/tmp/src/2201.12904	3	COIN++: Neural Compression Across Modalities
2202.00172	tex	/home/hex/tayf/research/papers/tmp/src/2202.00172	3	Fractional Motion Estimation for Point Cloud Compression
2202.01597	tex	/home/hex/tayf/research/papers/tmp/src/2202.01597	1	Temporal light control in complex media through the singular value decomposition of the time-gated transmission matrix
