2301.06496	pdf	/home/hex/tayf/research/papers/tmp/txt/2301.06496.txt	1	Efficient data transport over multimode light-pipes with Megapixel images using differentiable ray tracing and Machine-learning
2301.09277	pdf	/home/hex/tayf/research/papers/tmp/txt/2301.09277.txt	1	Scalable and ultralow power silicon photonic two-dimensional phased array
2301.09776	tex	/home/hex/tayf/research/papers/tmp/src/2301.09776	3	Differentiable bit-rate estimation for neural-based video codec enhancement
2301.09799	tex	/home/hex/tayf/research/papers/tmp/src/2301.09799	3	LDMIC: Learning-based Distributed Multi-view Image Coding
2301.09950	tex	/home/hex/tayf/research/papers/tmp/src/2301.09950	1	Multi-color Holograms Improve Brightness in Holographic Displays
2301.10185	pdf	/home/hex/tayf/research/papers/tmp/txt/2301.10185.txt	1	Flow cytometry with anti-diffraction light sheet (ADLS) by spatial light modulation
2301.10455	tex	/home/hex/tayf/research/papers/tmp/src/2301.10455	3	Rate-Perception Optimized Preprocessing for Video Coding
2301.12165	tex	/home/hex/tayf/research/papers/tmp/src/2301.12165	3	Dynamic Point Cloud Geometry Compression Using Multiscale Inter Conditional Coding
2301.12888	pdf	/home/hex/tayf/research/papers/tmp/txt/2301.12888.txt	1	Dynamic Full-Field Optical Coherence Tomography module adapted to commercial microscopes for longitudinal in vitro cell culture study
2302.01011	tex	/home/hex/tayf/research/papers/tmp/src/2302.01011	3	Optimizing Rate-Distortion Performance of Motion Compensated Wavelet Lifting with Denoised Prediction and Update
2302.03156	tex	/home/hex/tayf/research/papers/tmp/src/2302.03156	1	Novel Building Detection and Location Intelligence Collection in Aerial Satellite Imagery
2302.04796	pdf	/home/hex/tayf/research/papers/tmp/txt/2302.04796.txt	3	BASICS: Broad quality Assessment of Static point clouds In Compression Scenarios
