2203.16407	tex	/home/hex/tayf/research/papers/tmp/src/2203.16407	1	Hybrid Diffractive Optics Design via Hardware-in-the-Loop Methodology for Achromatic Extended-Depth-of-Field Imaging
2203.16603	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.16603.txt	1	Perfectly Perform Machine Learning Task with Imperfect Optical Hardware Accelerator
2204.00832	tex	/home/hex/tayf/research/papers/tmp/src/2204.00832	1	Automatic Registration of Images with Inconsistent Content Through Line-Support Region Segmentation and Geometrical Outlier Removal
2204.01023	tex	/home/hex/tayf/research/papers/tmp/src/2204.01023	3	Sparse Tensor-based Point Cloud Attribute Compression
2204.03947	pdf	/home/hex/tayf/research/papers/tmp/txt/2204.03947.txt	1	Lensless coherent diffraction imaging based on spatial light modulator with unknown modulation curve
2204.04005	pdf	/home/hex/tayf/research/papers/tmp/txt/2204.04005.txt	1	Extended depth of field of diffraction limited imaging system using spatial light modulator based intensity compensated polarization coded aperture
2204.04059	tex	/home/hex/tayf/research/papers/tmp/src/2204.04059	3	Deep Learning-Based Intra Mode Derivation for Versatile Video Coding
2204.06913	tex	/home/hex/tayf/research/papers/tmp/src/2204.06913	1	Digital Pre-Distorted One-Step Phase Retrieval Algorithm for Real-Time Hologram Generation for Holographic Displays
2204.07790	tex	/home/hex/tayf/research/papers/tmp/src/2204.07790	3	Wireless Semantic Communications for Video Conferencing
2204.08965	tex	/home/hex/tayf/research/papers/tmp/src/2204.08965	3	Per Clip Lagrangian Multiplier Optimisation for HEVC
2204.08966	tex	/home/hex/tayf/research/papers/tmp/src/2204.08966	3	Per-clip adaptive Lagrangian multiplier optimisation with low-resolution proxies
2204.09724	tex	/home/hex/tayf/research/papers/tmp/src/2204.09724	1	Generating arbitrary laser beam shapes through phase-mapped designed beam splitting
