2202.01932	tex	/home/hex/tayf/research/papers/tmp/src/2202.01932	1	Spatial, spectral, temporal and polarisation resolved state tomography of light
2202.04365	tex	/home/hex/tayf/research/papers/tmp/src/2202.04365	3	AIVC: Artificial Intelligence based Video Codec
2202.07513	tex	/home/hex/tayf/research/papers/tmp/src/2202.07513	3	Post-Training Quantization for Cross-Platform Learned Image Compression
2202.07801	tex	/home/hex/tayf/research/papers/tmp/src/2202.07801	1	Measuring Laser Beams with a Neural Network
2202.07873	pdf	/home/hex/tayf/research/papers/tmp/txt/2202.07873.txt	1	Direct Light Orbital Angular Momentum Detection in Mid-Infrared based on Type-II Weyl Semimetal TaIrTe4
2202.09081	tex	/home/hex/tayf/research/papers/tmp/src/2202.09081	3	VCVTS: Multi-speaker Video-to-Speech synthesis via cross-modal knowledge transfer from voice conversion
2202.10837	pdf	/home/hex/tayf/research/papers/tmp/txt/2202.10837.txt	3	SADN: Learned Light Field Image Compression with Spatial-Angular Decorrelation
2202.11157	pdf	/home/hex/tayf/research/papers/tmp/txt/2202.11157.txt	1	Tilted Poincaré Sphere Geodesics
2202.13209	tex	/home/hex/tayf/research/papers/tmp/src/2202.13209	3	Opening the Black Box of Learned Image Coders
2202.13862	tex	/home/hex/tayf/research/papers/tmp/src/2202.13862	3	Variable Rate Compression for Raw 3D Point Clouds
2203.01099	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.01099.txt	3	Decoding-Energy-Rate-Distortion Optimization for Video Coding
2203.01978	tex	/home/hex/tayf/research/papers/tmp/src/2203.01978	3	Region-of-Interest Based Neural Video Compression
