2203.05127	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.05127.txt	3	Action-Constrained Reinforcement Learning for Frame-Level Bit Allocation in HEVC/H.265 through Frank-Wolfe Policy Optimization
2203.06055	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.06055.txt	1	Physics-aware Complex-valued Adversarial Machine Learning in Reconfigurable Diffractive All-optical Neural Network
2203.06411	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.06411.txt	1	Acousto-optic holography for micrometer-scale grid patterning of amplified laser pulses with single-pulse accuracy
2203.07332	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.07332.txt	1	Single-Pixel Imaging in Space and Time with Optically-Modulated Free Electrons
2203.07925	tex	/home/hex/tayf/research/papers/tmp/src/2203.07925	1	Transverse Electron Beam Shaping with Light
2203.08450	tex	/home/hex/tayf/research/papers/tmp/src/2203.08450	3	The Devil Is in the Details: Window-based Attention for Image Compression
2203.08875	tex	/home/hex/tayf/research/papers/tmp/src/2203.08875	3	SC2 Benchmark: Supervised Compression for Split Computing
2203.08965	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.08965.txt	1	3D-UCaps: 3D Capsules Unet for Volumetric Image Segmentation
2203.09208	tex	/home/hex/tayf/research/papers/tmp/src/2203.09208	3	Neural Compression-Based Feature Learning for Video Restoration
2203.10897	pdf	/home/hex/tayf/research/papers/tmp/txt/2203.10897.txt	3	Unified Multivariate Gaussian Mixture for Efficient Neural Image Compression
2203.13467	tex	/home/hex/tayf/research/papers/tmp/src/2203.13467	3	RD-Optimized Trit-Plane Coding of Deep Compressed Image Latent Tensors
2203.14214	tex	/home/hex/tayf/research/papers/tmp/src/2203.14214	1	Enhancing Speckle Statistics for Imaging inside Scattering Media
