2302.13560	tex	/home/hex/tayf/research/papers/tmp/src/2302.13560	3	Task-oriented Explainable Semantic Communications
2302.13580	tex	/home/hex/tayf/research/papers/tmp/src/2302.13580	3	Joint Task and Data Oriented Semantic Communications: A Deep Separate Source-channel Coding Scheme
2302.13636	tex	/home/hex/tayf/research/papers/tmp/src/2302.13636	1	Deterministic and stochastic coarsening control in optically-addressed spatial light modulators subject to optical feedback
2303.00334	tex	/home/hex/tayf/research/papers/tmp/src/2303.00334	3	Online Streaming Video Super-Resolution with Convolutional Look-Up Table
2303.01674	tex	/home/hex/tayf/research/papers/tmp/src/2303.01674	3	Image Coding via Perceptually Inspired Graph Learning
2303.02959	tex	/home/hex/tayf/research/papers/tmp/src/2303.02959	3	Butterfly: Multiple Reference Frames Feature Propagation Mechanism for Neural Video Compression
2303.02979	tex	/home/hex/tayf/research/papers/tmp/src/2303.02979	1	Scattering holography designed metasurfaces for channeling single-photon emission
2303.05121	tex	/home/hex/tayf/research/papers/tmp/src/2303.05121	3	A novel Cross-Component Context Model for End-to-End Wavelet Image Coding
2303.05132	tex	/home/hex/tayf/research/papers/tmp/src/2303.05132	3	Multispectral Image Compression Based on HEVC Using Pel-Recursive Inter-Band Prediction
2303.05715	tex	/home/hex/tayf/research/papers/tmp/src/2303.05715	3	Context-Based Trit-Plane Coding for Progressive Image Compression
2303.05744	pdf	/home/hex/tayf/research/papers/tmp/txt/2303.05744.txt	3	QVRF: A Quantization-error-aware Variable Rate Framework for Learned Image Compression
2303.05962	tex	/home/hex/tayf/research/papers/tmp/src/2303.05962	3	Entropy Coding Improvement for Low-complexity Compressive Auto-encoders
